wagnum,ts_id,target
1943,4,19025.0
1944,4,43243.0
1948,6,36197.0
1949,2,49917.0
1950,5,25813.0
1951,4,23114.0
1952,2,6520.0
1953,3,56007.0
1954,5,6958.0
1955,3,24976.0
1956,3,9402.0
1957,4,5965.0
1959,9,7372.0
1961,3,24643.0
1962,5,44523.0
1963,3,47027.0
1964,4,21046.0
1965,4,38938.0
1966,4,8290.0
1968,4,47574.0
1969,3,16535.0
1970,3,8888.0
1971,4,3919.0
1973,4,15334.0
1974,4,23539.0
1975,2,49542.0
1976,3,52608.0
1977,4,8844.0
1978,3,42417.0
1980,2,70996.0
1981,5,19671.0
1982,3,26518.0
1983,6,6611.0
1984,5,40110.0
1985,4,55753.0
1986,5,35614.0
1987,3,9866.0
1988,4,36202.0
1989,3,16322.0
1991,2,32374.0
1993,4,11467.0
1994,1,29123.0
1995,3,2117.0
1996,4,59206.0
1997,3,29885.0
1998,3,41355.0
1999,5,7008.0
2000,3,42298.0
2001,2,32528.0
2001,4,23571.0
2002,5,8299.0
2002,6,19546.0
2003,5,26197.0
2004,5,35514.0
2005,6,10274.0
2008,4,12341.0
2011,2,6378.0
2012,4,16302.0
2013,4,32027.0
2014,5,12375.0
2015,6,9933.0
2017,4,9021.0
2018,4,16899.0
2019,2,5556.0
2020,3,94966.0
2021,4,55651.0
2024,2,19845.0
2025,3,35859.0
2027,3,15010.0
2028,5,41906.0
2029,4,6029.0
2031,4,37497.0
2032,3,43477.0
2033,4,10053.0
2034,5,25337.0
2035,3,11621.0
2036,1,22046.0
2037,4,9919.0
2038,3,10884.0
2039,5,34552.0
2040,3,39059.0
2041,3,30035.0
2042,5,31321.0
2043,4,14655.0
2047,2,40303.0
2048,3,71522.0
2049,4,14905.0
2053,2,30787.0
2054,2,10060.0
2055,3,6709.0
2056,5,30259.0
2057,7,13027.0
2058,3,7860.0
2059,1,14081.0
2060,6,9136.0
2062,5,21958.0
2063,5,15552.0
2064,2,64618.0
2065,4,28529.0
2066,2,3371.0
2069,5,45724.0
2071,1,6905.0
2071,2,41742.0
2073,4,7731.0
2073,5,20379.0
2076,2,6328.0
2076,3,41577.0
2079,1,31972.0
2080,2,20990.0
2083,4,7412.0
2084,4,4090.0
2085,3,84644.0
2086,4,47690.0
2087,4,18286.0
2088,4,28141.0
2089,5,12043.0
2090,6,13378.0
2091,3,68144.0
2091,4,10301.0
2092,2,84292.0
2093,7,20555.0
2096,1,23151.0
2096,3,54828.0
2097,3,45762.0
2097,4,3741.0
2098,3,55066.0
2099,3,26193.0
2099,7,6901.0
2101,3,2537.0
2102,3,41153.0
2103,2,88139.0
2104,4,30989.0
2105,2,22446.0
2108,4,8870.0
2108,5,4991.0
2110,2,23971.0
2110,4,18394.0
2111,7,4536.0
2113,4,43454.0
2114,2,27358.0
2115,2,28328.0
2116,1,35040.0
2117,6,2720.0
2118,2,16018.0
2119,1,53935.0
2120,1,23238.0
2121,2,14634.0
2122,3,14203.0
2123,2,10369.0
2124,1,5848.0
2125,3,10182.0
2126,2,6658.0
2126,3,11164.0
2128,2,8709.0
2129,2,55888.0
2130,2,42673.0
2131,3,68858.0
2132,2,32396.0
2134,3,35780.0
2136,4,26261.0
2137,3,12459.0
2138,4,13193.0
2139,4,31573.0
2140,3,59887.0
2141,3,37776.0
2142,4,6032.0
2143,5,8394.0
2144,6,16892.0
2145,4,11939.0
2147,2,35699.0
2149,3,4777.0
2151,2,64168.0
2151,4,6141.0
2152,4,46845.0
2152,7,9256.0
2154,2,56613.0
2157,4,33757.0
2158,2,26500.0
2159,4,17537.0
2160,3,15658.0
2162,3,73002.0
2164,3,36816.0
2165,5,5408.0
2166,2,88809.0
2167,2,7867.0
2168,2,43424.0
2169,3,36558.0
2172,5,30420.0
2173,2,75946.0
2176,1,93282.0
2177,3,42438.0
2177,4,5459.0
2178,1,5414.0
2182,2,20299.0
2182,5,31310.0
2183,3,7087.0
2184,2,60018.0
2185,1,8194.0
2187,2,78063.0
2190,3,40000.0
2192,3,84590.0
2194,2,12160.0
2195,2,26523.0
2197,2,27262.0
2199,6,51026.0
2200,5,13229.0
2202,4,37578.0
2203,3,16164.0
2203,4,8457.0
2207,4,43626.0
2208,2,23841.0
2210,4,42723.0
2211,4,17240.0
2212,1,3467.0
2215,4,29499.0
2217,5,23024.0
2218,4,8706.0
2220,2,44914.0
2221,4,31729.0
2222,2,38059.0
2223,4,14883.0
2224,2,7046.0
2225,7,44927.0
2226,2,16218.0
2227,5,26355.0
2228,2,44083.0
2230,4,75527.0
2232,3,5332.0
2233,6,32508.0
2234,5,45593.0
2235,4,103366.0
2237,4,3923.0
2239,3,80015.0
2240,1,4532.0
2240,3,22363.0
2243,4,9398.0
2244,2,11604.0
2245,4,98288.0
2247,5,11713.0
2248,3,70014.0
2248,4,3649.0
2249,6,59469.0
2250,6,57475.0
2252,3,33174.0
2255,3,41537.0
2256,3,55161.0
2257,2,28184.0
2258,2,109400.0
2259,5,9485.0
2260,1,12159.0
2260,4,69802.0
2262,3,14833.0
2263,4,49952.0
2264,4,76979.0
2265,3,52395.0
2266,5,43703.0
2267,2,25840.0
2267,3,56873.0
2268,1,33449.0
2268,2,11930.0
2272,5,19312.0
2273,3,48784.0
2274,8,5969.0
2275,2,50573.0
2276,7,35287.0
2277,3,6162.0
2277,5,9252.0
2278,4,42664.0
2280,7,11258.0
2282,5,18859.0
2283,5,1721.0
2284,5,72632.0
2285,2,108196.0
2286,2,56938.0
2287,3,38862.0
2288,4,22334.0
2289,4,9480.0
2290,6,12424.0
2291,7,20462.0
2292,5,22063.0
2293,1,39528.0
2295,5,33352.0
2296,3,115081.0
2297,5,47082.0
2298,3,110286.0
2299,2,19449.0
2300,5,12919.0
2301,3,48961.0
2302,2,61215.0
2303,2,96891.0
2304,4,83825.0
2305,3,96917.0
2306,4,23525.0
2307,3,6045.0
2308,5,57405.0
2309,2,87214.0
2310,3,89291.0
2311,2,7168.0
2313,2,15402.0
2314,4,79895.0
2315,5,35426.0
2316,4,4723.0
2317,11,7151.0
2318,4,21563.0
2319,5,47368.0
2320,5,9992.0
2321,7,12124.0
2322,6,43716.0
2323,3,10277.0
2323,5,62579.0
2324,3,116579.0
2325,4,60622.0
2326,3,57236.0
2326,4,22708.0
2328,2,21446.0
2330,4,36253.0
2331,2,58962.0
2332,6,23218.0
2333,3,33490.0
2335,3,30521.0
2336,5,54614.0
2338,3,23720.0
2339,5,72968.0
2341,1,22305.0
2342,3,35546.0
2343,7,25535.0
2344,2,19385.0
2345,7,85458.0
2346,2,74110.0
2347,6,19493.0
2348,1,25636.0
2350,3,40491.0
2351,3,112143.0
2352,6,3612.0
2353,3,44915.0
2353,7,19545.0
2356,3,132960.0
2357,6,27925.0
2358,2,51069.0
2358,3,11097.0
2359,3,58461.0
2360,3,61908.0
2361,1,5285.0
2362,4,53867.0
2363,1,34242.0
2364,6,19055.0
2365,3,81407.0
2366,3,23946.0
2367,4,12141.0
2368,2,26890.0
2369,7,14020.0
2370,4,51456.0
2371,5,9034.0
2372,3,7180.0
2373,4,41323.0
2374,6,7904.0
2375,3,49042.0
2376,4,80452.0
2377,4,40057.0
2378,3,63998.0
2380,4,6818.0
2381,3,19593.0
2382,3,43196.0
2383,5,30629.0
2387,3,123296.0
2388,2,37070.0
2389,5,9386.0
2390,6,14882.0
2391,3,88748.0
2392,2,18558.0
2393,3,7474.0
2395,3,21455.0
2397,2,8132.0
2398,3,21398.0
2399,2,74229.0
2400,1,10721.0
2400,4,64360.0
2401,4,49719.0
2403,2,77147.0
2404,4,110242.0
2406,4,33491.0
2407,4,37114.0
2408,3,87343.0
2409,6,48246.0
2410,2,15228.0
2411,1,4944.0
2413,5,3983.0
2416,3,44289.0
2417,6,7661.0
2420,6,13196.0
2421,3,17296.0
2422,2,16858.0
2422,3,6872.0
2423,2,93244.0
2424,3,86215.0
2424,5,13427.0
2425,3,44627.0
2426,2,26388.0
2427,4,6342.0
2428,4,44405.0
2429,2,58314.0
2430,3,7738.0
2430,9,16782.0
2432,3,32838.0
2433,2,17235.0
2434,1,26872.0
2434,2,22938.0
2436,4,13365.0
2437,3,11697.0
2438,2,10396.0
2439,2,35376.0
2440,6,17743.0
2442,3,12152.0
2443,4,19375.0
2445,3,52891.0
2446,3,107898.0
2447,1,47622.0
2447,3,20858.0
2448,2,32112.0
2448,3,35082.0
2450,1,28922.0
2451,3,15540.0
2451,4,43999.0
2452,3,14426.0
2453,2,34291.0
2457,3,38982.0
2458,2,27368.0
2459,5,6015.0
2459,7,9875.0
2460,4,47735.0
2461,5,5139.0
2463,3,26847.0
2464,2,38048.0
2464,3,81371.0
2466,3,46258.0
2468,2,8520.0
2469,3,10119.0
2470,4,5032.0
2471,2,66800.0
2472,3,60271.0
2475,3,18415.0
2476,2,66829.0
2477,4,33646.0
2478,1,8190.0
2479,4,7196.0
2481,2,84774.0
2482,4,6704.0
2483,5,71069.0
2484,7,6189.0
2485,3,14608.0
2486,6,10954.0
2487,3,11381.0
2488,3,17069.0
2490,3,21958.0
2492,5,27841.0
2493,3,34287.0
2494,6,15282.0
2496,3,16106.0
2498,4,37689.0
2499,5,111497.0
2500,1,11427.0
2501,3,20212.0
2502,2,81033.0
2503,3,62922.0
2504,4,18419.0
2506,5,24032.0
2506,6,21947.0
2508,2,10935.0
2509,6,18855.0
2510,3,24212.0
2511,2,18474.0
2512,3,24323.0
2514,1,17891.0
2516,2,27713.0
2518,2,16930.0
2519,2,76195.0
2520,4,25528.0
2521,5,51687.0
2522,1,6670.0
2522,2,81671.0
2523,2,8554.0
2525,2,20671.0
2525,3,26010.0
2526,3,63209.0
2528,4,3663.0
2529,2,28315.0
2530,4,40886.0
2532,4,21621.0
2533,5,10319.0
2533,6,24098.0
2534,2,21141.0
2534,6,3642.0
2536,4,41346.0
2537,3,81024.0
2538,3,106520.0
2540,2,16004.0
2541,1,18984.0
2541,2,17440.0
2543,3,24029.0
2544,3,35334.0
2545,4,7122.0
2546,2,42659.0
2547,3,102354.0
2548,2,61135.0
2549,3,12575.0
2550,3,21027.0
2551,3,36434.0
2552,2,96446.0
2554,2,98919.0
2555,3,74552.0
2556,4,27256.0
2556,7,21046.0
2557,1,1957.0
2557,2,20020.0
2557,3,16866.0
2558,3,26081.0
2559,2,27516.0
2560,2,52982.0
2561,3,60837.0
2562,3,50834.0
2564,3,71756.0
2565,3,17723.0
2566,2,24123.0
2567,2,26184.0
2569,1,71620.0
2570,2,25819.0
2571,3,69991.0
2572,2,26642.0
2573,2,38006.0
2574,1,30070.0
2575,2,8992.0
2577,1,15687.0
2578,1,37059.0
2579,3,18371.0
2580,4,9611.0
2581,2,2370.0
2582,2,53144.0
2585,3,73734.0
2586,2,109685.0
2589,7,24041.0
2590,5,34167.0
2591,3,32927.0
2592,4,38497.0
2592,6,25996.0
2593,2,80064.0
2594,2,37894.0
2595,4,50828.0
2595,5,13694.0
2597,3,44192.0
2600,4,38454.0
2602,5,11096.0
2603,4,11838.0
2604,1,50089.0
2605,2,14935.0
2606,3,12867.0
2607,1,37039.0
2608,3,112034.0
2609,5,17044.0
2612,2,94647.0
2613,3,33506.0
2615,3,29622.0
2615,4,35372.0
2616,2,45390.0
2617,4,5745.0
2619,2,99430.0
2620,5,23062.0
2621,2,44476.0
2622,3,42005.0
2624,3,71351.0
2625,2,67622.0
2626,1,11687.0
2627,3,11640.0
2628,3,63567.0
2629,5,40347.0
2630,3,16686.0
2631,4,9190.0
2631,5,7995.0
2632,4,37085.0
2633,4,58917.0
2634,2,56477.0
2635,2,47470.0
2636,2,3177.0
2637,2,49824.0
2638,2,7093.0
2640,1,31642.0
2642,2,20457.0
2643,3,70713.0
2644,3,99838.0
2645,2,61506.0
2646,1,9780.0
2646,3,14394.0
2647,4,15032.0
2649,3,41714.0
2650,3,3225.0
2650,5,36880.0
2651,2,50847.0
2651,3,26220.0
2652,3,51212.0
2653,3,57602.0
2654,2,24199.0
2655,4,17199.0
2656,3,28152.0
2657,5,18827.0
2658,4,19836.0
2659,2,22768.0
2661,5,13923.0
2662,5,11291.0
2663,2,10479.0
2663,3,42755.0
2664,2,42798.0
2665,1,23944.0
2665,5,7203.0
2666,3,25815.0
2667,4,13612.0
2668,2,54403.0
2670,4,18376.0
2671,2,81764.0
2672,3,86268.0
2673,2,97992.0
2673,3,18115.0
2674,7,15526.0
2675,3,54327.0
2676,2,5052.0
2677,2,84130.0
2678,6,18971.0
2679,7,18654.0
2680,4,11861.0
2681,2,100542.0
2682,2,61432.0
2683,3,39093.0
2684,5,55960.0
2685,3,27417.0
2687,5,5202.0
2688,9,4428.0
2690,2,59498.0
2691,6,29718.0
2693,4,16194.0
2696,2,93640.0
2697,4,7619.0
2698,3,12613.0
2699,2,23161.0
2701,4,4143.0
2703,2,35383.0
2705,2,108905.0
2706,2,46362.0
2707,5,42592.0
2708,5,3819.0
2709,4,6669.0
2712,4,45056.0
2714,5,23942.0
2716,3,18983.0
2716,4,13757.0
2717,4,4475.0
2719,3,19754.0
2720,5,10866.0
2721,4,30466.0
2723,5,45455.0
2724,3,21448.0
2726,5,8818.0
2728,3,4478.0
2729,4,37568.0
2731,3,4277.0
2733,5,8388.0
2734,3,38355.0
2735,2,19063.0
2736,2,51961.0
2737,4,60108.0
2738,2,44978.0
2739,5,18691.0
2740,4,5022.0
2741,3,75575.0
2742,2,19305.0
2743,4,109775.0
2744,2,70465.0
2747,5,25699.0
2747,6,33495.0
2748,2,40075.0
2749,3,65770.0
2750,4,34045.0
2751,2,91655.0
2752,3,14583.0
2752,4,1817.0
2753,3,42286.0
2754,1,26368.0
2755,4,104360.0
2756,1,48526.0
2756,2,31691.0
2756,3,23953.0
2757,4,41203.0
2758,1,48694.0
2759,4,105386.0
2761,3,96490.0
2762,3,8294.0
2762,5,50787.0
2763,3,11299.0
2764,3,58804.0
2765,4,45984.0
2766,2,28943.0
2768,4,70146.0
2769,5,75453.0
2771,4,20321.0
2772,2,9488.0
2774,1,7424.0
2774,2,13758.0
2776,2,81354.0
2777,3,21241.0
2778,4,76314.0
2779,5,95660.0
2780,2,42824.0
2781,4,15407.0
2783,3,14553.0
2784,3,53836.0
2785,2,50953.0
2786,3,28644.0
2787,3,27499.0
2788,3,26038.0
2788,4,21420.0
2790,5,42181.0
2791,2,110994.0
2792,4,18585.0
2793,2,34038.0
2794,2,54458.0
2795,4,25979.0
2796,2,12083.0
2797,5,32625.0
2798,4,35142.0
2799,7,31525.0
2801,2,47800.0
2803,4,51633.0
2804,3,30407.0
2806,2,21383.0
2809,2,3878.0
2812,2,4487.0
2813,2,37816.0
2814,3,32423.0
2815,6,33562.0
2816,3,112966.0
2817,4,24780.0
2822,1,7200.0
2823,2,25260.0
2824,5,24070.0
2826,3,23418.0
2827,4,22726.0
2828,5,71593.0
2829,4,22502.0
2830,4,40132.0
2831,3,81659.0
2832,3,99352.0
2833,2,11473.0
2834,3,18874.0
2836,3,58144.0
2837,2,33325.0
2839,3,79505.0
2841,1,20494.0
2842,1,39725.0
2844,2,50482.0
2847,2,41389.0
2848,3,51600.0
2850,2,33968.0
2851,2,51607.0
2852,2,12738.0
2853,3,42235.0
2853,4,12771.0
2854,2,52111.0
2855,5,11899.0
2856,6,46230.0
2857,3,7309.0
2858,3,45306.0
2859,1,11650.0
2860,2,23502.0
2862,3,49142.0
2863,6,31706.0
2864,4,41354.0
2865,3,31123.0
2866,1,5967.0
2867,2,10889.0
2868,3,77438.0
2869,7,15212.0
2870,4,112342.0
2871,3,3673.0
2872,1,4052.0
2875,2,11961.0
2876,3,71885.0
2879,2,59707.0
2880,2,31644.0
2881,3,8077.0
2882,2,78674.0
2882,3,3952.0
2884,3,43000.0
2885,4,24578.0
2886,3,7881.0
2887,4,7179.0
2888,2,25345.0
2889,3,46760.0
2890,4,57124.0
2891,6,12454.0
2892,2,35023.0
2894,3,10323.0
2895,5,8768.0
2896,7,4671.0
2897,3,39536.0
2898,3,111620.0
2899,2,7272.0
2899,3,2657.0
2900,3,47786.0
2901,4,26090.0
2903,4,35640.0
2904,3,60255.0
2905,5,29300.0
2907,3,50448.0
2909,4,93779.0
2913,3,8293.0
2917,3,11822.0
2918,4,71069.0
2919,4,8579.0
2921,3,45997.0
2922,3,71957.0
2923,4,47407.0
2924,3,85849.0
2925,5,76444.0
2926,5,60492.0
2927,5,31427.0
2928,3,4328.0
2931,4,28450.0
2931,8,20165.0
2933,5,3506.0
2934,4,59596.0
2935,3,28778.0
2936,3,4008.0
2936,4,57261.0
2937,6,24010.0
2938,1,49015.0
2940,2,57126.0
2940,3,9819.0
2941,7,80376.0
2942,3,12487.0
2945,1,32514.0
2946,4,84997.0
2947,3,13576.0
2948,4,43976.0
2949,2,45825.0
2950,7,8817.0
2951,2,76206.0
2953,1,13924.0
2954,2,14429.0
2955,2,8243.0
2958,2,32459.0
2958,3,30826.0
2959,4,21690.0
2960,6,12599.0
2961,3,43482.0
2963,1,32038.0
2964,2,61543.0
2966,2,11369.0
2967,2,8919.0
2969,2,8550.0
2970,5,5450.0
2971,4,52316.0
2972,2,34548.0
2973,3,59197.0
2974,4,65292.0
2975,3,76988.0
2977,1,22597.0
2977,3,124142.0
2978,2,8346.0
2979,2,41240.0
2980,3,83438.0
2981,4,50836.0
2983,3,33721.0
2985,6,58491.0
2986,3,21059.0
2988,5,8619.0
2989,3,70886.0
2990,1,2981.0
2992,5,72197.0
2993,3,100300.0
2994,3,12780.0
2996,1,17927.0
2997,3,57988.0
2999,6,25244.0
3001,2,23933.0
3001,4,19936.0
3002,4,34676.0
3003,6,12695.0
3004,3,9123.0
3006,2,50703.0
3009,3,102658.0
3010,2,83330.0
3012,2,44924.0
3012,4,27557.0
3013,2,22201.0
3014,4,47980.0
3017,2,17564.0
3018,3,52004.0
3019,2,63270.0
3020,3,40401.0
3021,3,10187.0
3023,5,14804.0
3024,3,9326.0
3027,3,15769.0
3028,2,11099.0
3029,1,13317.0
3030,2,59539.0
3031,4,9322.0
3032,5,11316.0
3033,2,34967.0
3033,3,30024.0
3034,3,28224.0
3037,3,52735.0
3038,1,33184.0
3039,1,47324.0
3040,3,63923.0
3042,2,11805.0
3045,3,32941.0
3046,4,89418.0
3048,3,30655.0
3049,4,67378.0
3050,1,24873.0
3050,3,7290.0
3051,3,65818.0
3052,2,26814.0
3054,2,17513.0
3056,4,49069.0
3057,3,103034.0
3058,3,54715.0
3060,3,27118.0
3061,4,57655.0
3062,4,39093.0
3063,3,48160.0
3064,4,16394.0
3065,2,5870.0
3067,2,29684.0
3069,3,12352.0
3071,5,51112.0
3072,5,52575.0
3074,5,23141.0
3078,2,7663.0
3079,3,13942.0
3080,3,83997.0
3081,2,65797.0
3082,4,68663.0
3083,5,3739.0
3085,3,14039.0
3087,1,71116.0
3088,2,61286.0
3089,3,3862.0
3090,2,86032.0
3092,5,63413.0
3093,1,40387.0
3094,4,17085.0
3094,5,34974.0
3096,5,54065.0
3097,2,65238.0
3098,2,13217.0
3098,4,4606.0
3099,4,53631.0
3101,2,50180.0
3102,3,41828.0
3103,3,28746.0
3104,3,22866.0
3105,2,39227.0
3106,3,22340.0
3107,3,15473.0
3108,2,8426.0
3109,2,8562.0
3110,4,17125.0
3111,3,17859.0
3112,2,63209.0
3113,3,52442.0
3114,1,27305.0
3115,4,12177.0
3116,1,47065.0
3117,3,58794.0
3118,3,22641.0
3119,2,50199.0
3120,3,61239.0
3122,3,11098.0
3123,6,7892.0
3124,3,20509.0
3125,2,18720.0
3126,2,11754.0
3127,2,81332.0
3128,4,42934.0
3129,2,95650.0
3130,2,9940.0
3131,3,9439.0
3131,6,16338.0
3131,7,16158.0
3133,5,27515.0
3134,5,6616.0
3135,2,53301.0
3136,2,47223.0
3136,3,31260.0
3138,2,48342.0
3139,3,23382.0
3139,4,27387.0
3140,3,80606.0
3141,1,49778.0
3142,3,38010.0
3143,3,37104.0
3144,3,51588.0
3145,5,20989.0
3147,7,7686.0
3148,1,7099.0
3149,2,29168.0
3150,2,27616.0
3151,3,45752.0
3152,4,12779.0
3153,7,57595.0
3155,3,25569.0
3156,8,6416.0
3158,4,69749.0
3159,2,55119.0
3159,5,7299.0
3160,4,58561.0
3161,6,61879.0
3162,4,11787.0
3163,6,18306.0
3164,6,53421.0
3165,3,59899.0
3166,3,62860.0
3167,6,82359.0
3169,5,34563.0
3170,4,69632.0
3171,3,91514.0
3172,4,50350.0
3173,4,33287.0
3174,3,19125.0
3175,4,99946.0
3176,3,102663.0
3178,6,24300.0
3179,5,32007.0
3180,3,47881.0
3181,2,29954.0
3182,5,30260.0
3183,3,4335.0
3184,3,10556.0
3185,3,24592.0
3186,2,78823.0
3187,6,8001.0
3188,3,71163.0
3189,3,52350.0
3190,5,70712.0
3192,4,17270.0
3195,3,122238.0
3196,4,84711.0
3197,8,7624.0
3198,3,94921.0
3199,2,103464.0
3202,3,31053.0
3203,3,74722.0
3204,4,96128.0
3205,3,52381.0
3206,3,10381.0
3207,4,20289.0
3209,2,6049.0
3210,3,7933.0
3211,5,38328.0
3213,3,28825.0
3214,2,6405.0
3216,6,21617.0
3217,2,50210.0
3219,5,10336.0
3220,1,19511.0
3220,2,10942.0
3221,3,100290.0
3222,5,82503.0
3225,7,19991.0
3226,3,56172.0
3228,7,18415.0
3229,4,59639.0
3229,6,6877.0
3230,2,84317.0
3232,2,28193.0
3232,4,16322.0
3233,3,98273.0
3233,5,48018.0
3234,3,72982.0
3235,2,21613.0
3236,3,73699.0
3237,3,62640.0
3239,4,23862.0
3240,3,73291.0
3240,5,16781.0
3242,2,108911.0
3243,2,94639.0
3243,3,40940.0
3244,3,64018.0
3245,3,31606.0
3246,4,64336.0
3250,3,40041.0
3251,3,26619.0
3251,4,9339.0
3252,3,43967.0
3255,3,98033.0
3256,3,34699.0
3257,3,73690.0
3260,6,34336.0
3261,5,53848.0
3262,6,14303.0
3263,5,19245.0
3264,4,26032.0
3265,1,64424.0
3266,1,28346.0
3268,5,52587.0
3269,5,4460.0
3270,4,50893.0
3272,2,28437.0
3273,4,14494.0
3275,6,20149.0
3276,3,22051.0
3277,2,37425.0
3277,3,79958.0
3278,1,59076.0
3279,2,66004.0
3280,8,35996.0
3281,2,106686.0
3283,4,30916.0
3284,5,5706.0
3285,4,17632.0
3286,6,26999.0
3289,3,47225.0
3290,2,9518.0
3290,3,75404.0
3293,4,13397.0
3294,2,110800.0
3294,3,11800.0
3294,4,35092.0
3295,1,28760.0
3296,7,15423.0
3297,7,27153.0
3298,9,4128.0
3300,2,66628.0
3303,2,28573.0
3304,4,15860.0
3305,2,50672.0
3305,3,12695.0
3306,3,43131.0
3308,3,15034.0
3309,2,32156.0
3310,2,99262.0
3311,5,15549.0
3312,3,37697.0
3313,1,6688.0
3315,2,51010.0
3316,5,12143.0
3317,2,108540.0
3317,3,19919.0
3318,2,33169.0
3319,2,51674.0
3320,4,82384.0
3323,3,101867.0
3324,9,9933.0
3326,3,91846.0
3327,3,10128.0
3328,2,97329.0
3329,5,94592.0
3330,4,71589.0
3331,6,27789.0
3332,3,55287.0
3333,4,10289.0
3334,3,94545.0
3335,5,20736.0
3338,5,93670.0
3339,3,66758.0
3341,3,22860.0
3342,4,60568.0
3343,2,115878.0
3344,4,30757.0
3345,3,17882.0
3348,4,43495.0
3349,7,15847.0
3350,3,58898.0
3351,7,7333.0
3352,4,14472.0
3353,4,54112.0
3355,4,6559.0
3355,5,18954.0
3358,3,23665.0
3359,5,70478.0
3359,6,6540.0
3361,3,19215.0
3362,3,76166.0
3363,5,25900.0
3364,4,20394.0
3366,3,27396.0
3368,4,15719.0
3369,2,41477.0
3370,2,68306.0
3373,3,63265.0
3374,6,13849.0
3375,5,15874.0
3376,6,9423.0
3378,3,102506.0
3379,5,19464.0
3380,6,32073.0
3381,5,30113.0
3383,4,20201.0
3385,8,17650.0
3386,3,56067.0
3388,3,110950.0
3390,5,27556.0
3391,4,70789.0
3393,4,61448.0
3395,7,25863.0
3396,3,62280.0
3397,2,63045.0
3398,6,30354.0
3399,4,30481.0
3400,4,49673.0
3400,5,5450.0
3401,1,1565.0
3402,4,61651.0
3403,3,44344.0
3404,6,40590.0
3405,6,11077.0
3406,2,62849.0
3407,5,15671.0
3409,3,69981.0
3410,5,76100.0
3411,3,48004.0
3412,5,21410.0
3413,5,10489.0
3414,4,34232.0
3415,3,27549.0
3415,4,20660.0
3416,5,22547.0
3417,2,9083.0
3418,5,39591.0
3419,4,121148.0
3421,4,16202.0
3422,6,62433.0
3423,3,60336.0
3424,5,22363.0
3425,3,112070.0
3426,2,98384.0
3427,2,61445.0
3428,4,49169.0
3429,4,4889.0
3429,5,9615.0
3430,2,90546.0
3431,6,33814.0
3432,5,31106.0
3433,2,20156.0
3434,3,79969.0
3435,4,50361.0
3436,2,62279.0
3436,5,42155.0
3437,2,59327.0
3438,7,55899.0
3439,3,67026.0
3440,7,24687.0
3443,3,110209.0
3444,3,39313.0
3445,5,59459.0
3446,4,21079.0
3449,4,6799.0
3451,3,17570.0
3452,3,14223.0
3453,3,68919.0
3454,4,82578.0
3455,5,47183.0
3456,4,92002.0
3457,5,79944.0
3459,3,4279.0
3460,4,56668.0
3461,3,69548.0
3463,6,32058.0
3464,3,29689.0
3464,5,10517.0
3466,3,25818.0
3468,2,68072.0
3469,3,31708.0
3470,5,23374.0
3471,2,13066.0
3472,2,15199.0
3472,3,41366.0
3474,2,47407.0
3476,3,109874.0
3477,9,6122.0
3478,2,59041.0
3479,3,111220.0
3480,3,130902.0
3481,7,4262.0
3482,5,41159.0
3483,2,87249.0
3484,4,6707.0
3485,4,23347.0
3485,5,21542.0
3486,3,60294.0
3487,4,75729.0
3488,3,66704.0
3489,3,60802.0
3489,4,10311.0
3491,6,83788.0
3491,7,9835.0
3492,2,28336.0
3492,4,47908.0
3494,6,22062.0
3495,7,3941.0
3496,4,13783.0
3497,3,45266.0
3498,5,8876.0
3499,5,36479.0
3500,4,22199.0
3501,2,76762.0
3502,5,3752.0
3503,6,67089.0
3504,2,97515.0
3505,2,53370.0
3506,6,52691.0
3507,4,64327.0
3508,3,77272.0
3509,5,28383.0
3511,3,28390.0
3512,3,31545.0
3514,4,24565.0
3515,6,16356.0
3516,2,4284.0
3516,3,77446.0
3518,3,30980.0
3518,4,23366.0
3519,5,26303.0
3522,4,13741.0
3524,3,14294.0
3525,5,47160.0
3526,5,74471.0
3527,4,7815.0
3528,7,31104.0
3531,4,19559.0
3532,2,15976.0
3532,3,82260.0
3535,5,80717.0
3537,3,71630.0
3538,2,65236.0
3538,4,34921.0
3539,1,22230.0
3539,2,18364.0
3539,3,28629.0
3540,5,35917.0
3541,3,24328.0
3542,3,55829.0
3543,5,21162.0
3544,5,56273.0
3546,4,37209.0
3548,6,9925.0
3548,7,13598.0
3549,6,45871.0
3550,1,20283.0
3551,3,87297.0
3552,4,45714.0
3553,3,4898.0
3554,3,45516.0
3556,3,47024.0
3561,1,26033.0
3561,3,8073.0
3564,4,20198.0
3567,5,66968.0
3568,2,65509.0
3569,2,88346.0
3571,1,77876.0
3572,2,68481.0
3574,2,22448.0
3576,4,6305.0
3576,6,39139.0
3577,4,60624.0
3579,5,55157.0
3580,1,22775.0
3584,3,24646.0
3585,6,11357.0
3586,2,26444.0
3586,4,32410.0
3586,5,8448.0
3587,6,38014.0
3588,4,53970.0
3589,5,6071.0
3590,6,52939.0
3591,5,6948.0
3592,6,9459.0
3595,3,25859.0
3596,5,65923.0
3597,1,37677.0
3597,3,23101.0
3598,4,55132.0
3600,4,40652.0
3601,2,120651.0
3603,3,22895.0
3603,4,28860.0
3604,6,64867.0
3605,3,20611.0
3606,2,106017.0
3607,2,32204.0
3609,7,21802.0
3610,7,90891.0
3611,3,72302.0
3612,5,27543.0
3613,3,80398.0
3614,6,3583.0
